track_id,ratio,total_diff,total_duration,simulation_skipped,gap
32340,0.0002402691013935,1.0,4162.0,False,True
32344,0.0003718854592785,1.0,2689.0,False,True
32348,0.000268889486421,1.0,3719.0,False,True
32352,0.0003213367609254,1.0,3112.0,False,True
32352,0.0012853470437017,4.0,3112.0,False,False
32358,0.0069585387068715,24.0,3449.0,False,True
32361,0.0007552870090634,2.0,2648.0,False,True
32361,0.0007552870090634,2.0,2648.0,False,False
32390,0.0007052186177715,2.0,2836.0,False,True
32393,0.0009122006841505,4.0,4385.0,False,True
32396,0.0005162622612287,1.0,1937.0,False,True
32396,0.0010325245224574,2.0,1937.0,False,False
32438,0.000271444082519,1.0,3684.0,False,True
32438,0.000542888165038,2.0,3684.0,False,False
32446,0.0005732301519059,2.0,3489.0,False,True
32446,0.0008598452278589,3.0,3489.0,False,False
32447,0.0011565150346954,3.0,2594.0,False,True
32476,0.0007630675314765,2.0,2621.0,False,True
32479,0.0005377789728421,2.0,3719.0,False,True
32486,0.000548245614035,2.0,3648.0,False,True
32489,0.0002694691457828,1.0,3711.0,False,True
32489,0.0008084074373484,3.0,3711.0,False,False
32492,0.0003365870077415,1.0,2971.0,False,True
32600,0.0003494060097833,1.0,2862.0,False,True
32600,0.0006988120195667,2.0,2862.0,False,False
32607,0.0007451564828614,3.0,4026.0,False,True
32612,0.0005847953216374,2.0,3420.0,False,True
32612,0.0005847953216374,2.0,3420.0,False,False
32617,0.0002927400468384,1.0,3416.0,False,True
32619,0.0003481894150417,1.0,2872.0,False,True
32619,0.0010445682451253,3.0,2872.0,False,False
32622,0.0003142677561282,1.0,3182.0,False,True
32622,0.0018856065367693,6.0,3182.0,False,False
32623,0.0002732240437158,1.0,3660.0,False,True
32623,0.0010928961748633,4.0,3660.0,False,False
32626,0.0002630194634402,1.0,3802.0,False,True
32629,0.0003614022406938,1.0,2767.0,False,True
32638,0.0005894488653109,2.0,3393.0,False,True
32638,0.0005894488653109,2.0,3393.0,False,False
32642,0.0003003905076599,1.0,3329.0,False,True
32642,0.0018023430459597,6.0,3329.0,False,False
32646,0.000390015600624,1.0,2564.0,False,True
32646,0.0015600624024961,4.0,2564.0,False,False
32647,0.0003384094754653,1.0,2955.0,False,True
32647,0.0115059221658206,34.0,2955.0,False,False
32650,0.0002658160552897,1.0,3762.0,False,True
32650,0.0007974481658692,3.0,3762.0,False,False
32655,0.0002728512960436,1.0,3665.0,False,True
32656,0.0003044140030441,1.0,3285.0,False,True
32656,0.0018264840182648,6.0,3285.0,False,False
32659,0.0003816793893129,1.0,2620.0,False,True
32659,0.0095419847328244,25.0,2620.0,False,False
32660,0.0005257623554153,2.0,3804.0,False,True
32660,0.0005257623554153,2.0,3804.0,False,False
32665,0.0002805836139169,1.0,3564.0,False,True
32683,0.0002826455624646,1.0,3538.0,False,True
32687,0.0002800336040324,1.0,3571.0,False,True
32690,0.0007142857142857,2.0,2800.0,False,True
32712,0.0003837298541826,1.0,2606.0,False,True
32712,0.0011511895625479,3.0,2606.0,False,False
32716,0.0002190100744634,1.0,4566.0,False,True
32716,0.0004380201489268,2.0,4566.0,False,False
32722,0.0002956830277942,1.0,3382.0,False,True
32762,0.000752445447705,2.0,2658.0,False,True
32762,0.0011286681715575,3.0,2658.0,False,False
32766,0.0008319467554076,3.0,3606.0,False,True
32769,0.0002880184331797,1.0,3472.0,False,True
32769,0.0011520737327188,4.0,3472.0,False,False
32774,0.0003930817610062,2.0,5088.0,False,True
32777,0.0006749915626054,2.0,2963.0,False,True
32802,0.0003815337657382,1.0,2621.0,False,True
32806,0.000280662363177,1.0,3563.0,False,True
32812,0.0007549068948163,3.0,3974.0,False,True
32815,0.0003780003780003,2.0,5291.0,False,True
32815,0.0013230013230013,7.0,5291.0,False,False
32817,0.0006903693476009,2.0,2897.0,False,True
32817,0.0010355540214014,3.0,2897.0,False,False
32842,0.00037397157816,1.0,2674.0,False,True
32842,0.0007479431563201,2.0,2674.0,False,False
32847,0.0004012036108324,2.0,4985.0,False,True
32851,0.0005681818181818,2.0,3520.0,False,True
32853,0.0002911208151382,1.0,3435.0,False,True
32855,0.0003430531732418,1.0,2915.0,False,True
32855,0.0010291595197255,3.0,2915.0,False,False
32867,0.0003494060097833,1.0,2862.0,False,True
32870,0.0002606202762574,1.0,3837.0,False,True
32874,0.0002764722145424,1.0,3617.0,False,True
32874,0.0005529444290848,2.0,3617.0,False,False
32880,0.0008823529411764,3.0,3400.0,False,True
32883,0.0003517411185367,1.0,2843.0,False,True
32894,0.0003064664419246,1.0,3263.0,False,True
32900,0.0001768659356207,1.0,5654.0,False,True
32903,0.0005083884087442,2.0,3934.0,False,True
32910,0.000397140587768,1.0,2518.0,False,True
32912,0.0002204585537918,1.0,4536.0,False,True
32912,0.0030864197530864,14.0,4536.0,False,False
32925,0.0002863688430698,1.0,3492.0,False,True
32925,0.0011454753722794,4.0,3492.0,False,False
32929,0.0002962085308056,1.0,3376.0,False,True
32931,0.0003332222592469,1.0,3001.0,False,True
32931,0.0006664445184938,2.0,3001.0,False,False
32934,0.0003140703517587,1.0,3184.0,False,True
32934,0.0122487437185929,39.0,3184.0,False,False
32936,0.0005339028296849,2.0,3746.0,False,True
32936,0.0005339028296849,2.0,3746.0,False,False
32941,0.0005124263387138,4.0,7806.0,False,True
32947,0.0002738975623116,1.0,3651.0,False,True
32950,0.000284656988329,1.0,3513.0,False,True
32952,0.0002609603340292,1.0,3832.0,False,True
32952,0.0005219206680584,2.0,3832.0,False,False
32953,0.0003121098626716,1.0,3204.0,False,True
33084,0.000281848928974,1.0,3548.0,False,True
33088,0.0003151591553734,1.0,3173.0,False,True
33088,0.0006303183107469,2.0,3173.0,False,False
33094,0.0003205128205128,1.0,3120.0,False,True
33096,0.0003567606136282,1.0,2803.0,False,True
33121,0.0002196354052273,1.0,4553.0,False,True
33122,0.0008917954815695,3.0,3364.0,False,True
33122,0.0011890606420927,4.0,3364.0,False,False
33133,0.0007040600797934,3.0,4261.0,False,True
33136,0.0002783189535207,1.0,3593.0,False,True
33136,0.0005566379070414,2.0,3593.0,False,False
33138,0.0003273322422258,1.0,3055.0,False,True
33138,0.0013093289689034,4.0,3055.0,False,False
33139,0.0003012048192771,1.0,3320.0,False,True
33139,0.0006024096385542,2.0,3320.0,False,False
33141,0.0003923107100823,1.0,2549.0,False,True
33141,0.0011769321302471,3.0,2549.0,False,False
33146,0.0006188118811881,2.0,3232.0,False,False
33151,0.0003238341968911,1.0,3088.0,False,True
33151,0.0006476683937823,2.0,3088.0,False,False
33153,0.0002981514609421,1.0,3354.0,False,True
33153,0.0008944543828264,3.0,3354.0,False,False
33156,0.0003503854239663,1.0,2854.0,False,True
33160,0.0002824060999717,1.0,3541.0,False,True
33169,0.0003037667071688,1.0,3292.0,False,True
33171,0.0003691399040236,1.0,2709.0,False,True
33186,0.0003304692663582,1.0,3026.0,False,True
33189,0.0003370407819346,1.0,2967.0,False,True
33192,0.0003616636528028,1.0,2765.0,False,True
33192,0.0014466546112115,4.0,2765.0,False,False
33196,0.0002891008962127,1.0,3459.0,False,True
33196,0.0008673026886383,3.0,3459.0,False,False
33211,0.0006269592476489,2.0,3190.0,False,True
33215,0.0005704506560182,2.0,3506.0,False,True
33221,0.0003265839320705,1.0,3062.0,False,True
33223,0.000308451573103,1.0,3242.0,False,True
33224,0.0002821670428893,1.0,3544.0,False,True
33224,0.0005643340857787,2.0,3544.0,False,False
33243,0.0002900232018561,1.0,3448.0,False,True
33248,0.0003220611916264,1.0,3105.0,False,True
33251,0.0003599712023038,1.0,2778.0,False,True
33253,0.0003337783711615,1.0,2996.0,False,True
33253,0.0010013351134846,3.0,2996.0,False,False
33258,0.000515729757607,2.0,3878.0,False,True
33266,0.0002995805871779,1.0,3338.0,False,True
33266,0.0005991611743559,2.0,3338.0,False,False
33269,0.0005524861878453,2.0,3620.0,False,True
33275,0.0003271180896303,1.0,3057.0,False,True
33275,0.000981354268891,3.0,3057.0,False,False
33276,0.0003131850923896,1.0,3193.0,False,True
33276,0.0006263701847792,2.0,3193.0,False,False
33278,0.0007309941520467,2.0,2736.0,False,True
33447,0.0002958579881656,1.0,3380.0,False,True
33452,0.0003236245954692,1.0,3090.0,False,True
33452,0.0006472491909385,2.0,3090.0,False,False
33453,0.0003097893432465,1.0,3228.0,False,True
33453,0.0006195786864931,2.0,3228.0,False,False
33455,0.0003255208333333,1.0,3072.0,False,True
33468,0.0003427004797806,1.0,2918.0,False,True
33473,0.0007438631291842,3.0,4033.0,False,True
33475,0.0003138731952291,1.0,3186.0,False,True
33475,0.0009416195856873,3.0,3186.0,False,False
33478,0.0002979737783075,1.0,3356.0,False,True
33480,0.0002539360081259,1.0,3938.0,False,True
33504,0.0002428363283147,1.0,4118.0,False,True
33509,0.0004551661356395,2.0,4394.0,False,True
33510,0.0003032140691328,1.0,3298.0,False,True
33510,0.0006064281382656,2.0,3298.0,False,False
33511,0.0003166561114629,1.0,3158.0,False,True
33514,0.0006474587245063,2.0,3089.0,False,True
33515,0.0003396739130434,1.0,2944.0,False,True
33515,0.0054347826086956,16.0,2944.0,False,False
33517,0.0006114338122898,2.0,3271.0,False,True
33522,0.000308261405672,1.0,3244.0,False,True
33526,0.000327011118378,1.0,3058.0,False,True
33526,0.000981033355134,3.0,3058.0,False,False
33531,0.0005894488653109,2.0,3393.0,False,True
33531,0.0008841732979664,3.0,3393.0,False,False
33534,0.0025982461838259,8.0,3079.0,False,False
33536,0.00032,1.0,3125.0,False,True
33536,0.00064,2.0,3125.0,False,False
33542,0.0002862868594331,1.0,3493.0,False,True
33543,0.0003610108303249,1.0,2770.0,False,True
33543,0.0025270758122743,7.0,2770.0,False,False
33664,0.000301750150875,1.0,3314.0,False,True
33669,0.0003065603923973,1.0,3262.0,False,True
33672,0.0002721829069134,1.0,3674.0,False,True
33673,0.0006131207847946,2.0,3262.0,False,True
33687,0.0003340013360053,1.0,2994.0,False,True
33687,0.002004008016032,6.0,2994.0,False,False
33692,0.0009779951100244,4.0,4090.0,False,True
33697,0.0003243593902043,1.0,3083.0,False,True
33699,0.0003189792663476,1.0,3135.0,False,True
33701,0.0008201202843083,3.0,3658.0,False,True
33716,0.0006220839813374,2.0,3215.0,False,True
33716,0.0009331259720062,3.0,3215.0,False,False
33720,0.0003037667071688,1.0,3292.0,False,True
33720,0.0006075334143377,2.0,3292.0,False,False
33723,0.0014116318464144,5.0,3542.0,False,True
33723,0.0008469791078486,3.0,3542.0,False,False
33726,0.0010183299389002,3.0,2946.0,False,True
33727,0.0004912797838368,2.0,4071.0,False,True
33737,0.0003182686187141,1.0,3142.0,False,True
33741,0.0009646302250803,3.0,3110.0,False,True
33741,0.0006430868167202,2.0,3110.0,False,False
33746,0.0013499831252109,4.0,2963.0,False,True
33749,0.0006325110689437,2.0,3162.0,False,True
33753,0.0006361323155216,2.0,3144.0,False,True
33753,0.0006361323155216,2.0,3144.0,False,False
33767,0.0010302197802197,3.0,2912.0,False,True
33771,0.000275178866263,1.0,3634.0,False,True
33775,0.0006666666666666,2.0,3000.0,False,True
33775,0.0006666666666666,2.0,3000.0,False,False
33778,0.0008690614136732,3.0,3452.0,False,True
33781,0.000669344042838,2.0,2988.0,False,True
33913,0.0006373486297004,2.0,3138.0,False,True
33913,0.0009560229445506,3.0,3138.0,False,False
33917,0.0010060362173038,3.0,2982.0,False,True
33922,0.000943396226415,3.0,3180.0,False,True
33925,0.0006103143118706,2.0,3277.0,False,True
33925,0.0009154714678059,3.0,3277.0,False,False
33927,0.0016170763260025,5.0,3092.0,False,True
33967,0.0019880715705765,6.0,3018.0,False,True
33967,0.0006626905235255,2.0,3018.0,False,False
33971,0.0009270704573547,3.0,3236.0,False,True
33971,0.0015451174289245,5.0,3236.0,False,False
33975,0.000928505106778,3.0,3231.0,False,True
33976,0.001201923076923,4.0,3328.0,False,True
33976,0.0009014423076923,3.0,3328.0,False,False
33978,0.0003260515161395,1.0,3067.0,False,True
34014,0.0009472687085569,3.0,3167.0,False,True
34014,0.0012630249447426,4.0,3167.0,False,False
34018,0.0021658415841584,7.0,3232.0,False,True
34021,0.0016144656118824,5.0,3097.0,False,True
34021,0.0006457862447529,2.0,3097.0,False,False
34023,0.0002944640753828,1.0,3396.0,False,True
34023,0.0005889281507656,2.0,3396.0,False,False
34025,0.0011760094080752,3.0,2551.0,False,True
34027,0.0015586034912718,5.0,3208.0,False,True
34027,0.000935162094763,3.0,3208.0,False,False
34069,0.0009584664536741,3.0,3130.0,False,True
34069,0.0006389776357827,2.0,3130.0,False,False
34073,0.0009914077990746,3.0,3026.0,False,True
34075,0.0006075334143377,2.0,3292.0,False,True
34101,0.0009832841691248,3.0,3051.0,False,True
34103,0.0026817640047675,9.0,3356.0,False,True
34103,0.00119189511323,4.0,3356.0,False,False
34108,0.0024397682220189,8.0,3279.0,False,True
34108,0.000914913083257,3.0,3279.0,False,False
34111,0.0007064641469445,2.0,2831.0,False,True
34111,0.0010596962204168,3.0,2831.0,False,False
34116,0.0027835768963117,8.0,2874.0,False,True
34116,0.0010438413361169,3.0,2874.0,False,False
34309,0.0025789813023855,12.0,4653.0,False,True
34311,0.0024472315692872,8.0,3269.0,False,True
34311,0.0006118078923218,2.0,3269.0,False,False
34316,0.0037453183520599,12.0,3204.0,False,True
34316,0.0009363295880149,3.0,3204.0,False,False
34317,0.0022326412145568,10.0,4479.0,False,True
34377,0.0024807740014884,10.0,4031.0,False,True
34377,0.007938476804763,32.0,4031.0,False,False
34381,0.0023461939520333,9.0,3836.0,False,True
34382,0.0025461489497135,8.0,3142.0,False,True
34382,0.0012730744748567,4.0,3142.0,False,False
34383,0.0022719896137617,7.0,3081.0,False,True
34383,0.0006491398896462,2.0,3081.0,False,False
34424,0.0027149321266968,9.0,3315.0,False,True
34424,0.0012066365007541,4.0,3315.0,False,False
34426,0.0009668063164679,3.0,3103.0,False,True
34429,0.0026406126221283,10.0,3787.0,False,True
34429,0.0005281225244256,2.0,3787.0,False,False
34430,0.0026569246097641,8.0,3011.0,False,True
34462,0.0024103645676408,8.0,3319.0,False,True
34464,0.0023240371845949,7.0,3012.0,False,True
34464,0.0006640106241699,2.0,3012.0,False,False
34466,0.0017060687301974,7.0,4103.0,False,True
34467,0.002051282051282,6.0,2925.0,False,True
34518,0.0024132730015082,8.0,3315.0,False,True
34518,0.0009049773755656,3.0,3315.0,False,False
34523,0.0031210986267166,10.0,3204.0,False,True
34523,0.0006242197253433,2.0,3204.0,False,False
34526,0.0030459231490159,13.0,4268.0,False,True
34530,0.0033755274261603,12.0,3555.0,False,True
34691,0.0024523160762942,9.0,3670.0,False,True
34691,0.0010899182561307,4.0,3670.0,False,False
34694,0.0023356690023356,7.0,2997.0,False,True
34699,0.0031537450722733,12.0,3805.0,False,True
34699,0.0007884362680683,3.0,3805.0,False,False
34702,0.0029048656499636,8.0,2754.0,False,True
34758,0.0029691211401425,10.0,3368.0,False,True
34758,0.0008907363420427,3.0,3368.0,False,False
34761,0.003057169061449,10.0,3271.0,False,True
34764,0.0030668966839179,16.0,5217.0,False,True
34767,0.0031468531468531,9.0,2860.0,False,True
34775,0.0030433679939132,12.0,3943.0,False,True
34779,0.0028625954198473,9.0,3144.0,False,True
34779,0.0009541984732824,3.0,3144.0,False,False
34784,0.0030450669914738,10.0,3284.0,False,True
34784,0.0015225334957369,5.0,3284.0,False,False
34788,0.0030807147258163,10.0,3246.0,False,True
34823,0.0031974420463629,12.0,3753.0,False,True
34825,0.0028070175438596,8.0,2850.0,False,True
34828,0.0029373368146214,9.0,3064.0,False,True
34830,0.0035026269702276,10.0,2855.0,False,True
34830,0.001401050788091,4.0,2855.0,False,False
34867,0.0037285607755406,15.0,4023.0,False,True
34870,0.0036136662286465,11.0,3044.0,False,True
34870,0.0016425755584756,5.0,3044.0,False,False
34872,0.0038100820633059,13.0,3412.0,False,True
34875,0.0033898305084745,12.0,3540.0,False,True
35063,0.0035049878673496,13.0,3709.0,False,True
35063,0.0016176867080075,6.0,3709.0,False,False
35067,0.0032976092333058,12.0,3639.0,False,True
35067,0.0008244023083264,3.0,3639.0,False,False
35072,0.0035833731485905,15.0,4186.0,False,True
35075,0.004004004004004,12.0,2997.0,False,True
35096,0.0039203860072376,13.0,3316.0,False,True
35102,0.0040474905558553,15.0,3706.0,False,True
35105,0.0037922987164527,13.0,3428.0,False,True
35107,0.0042918454935622,18.0,4194.0,False,True
35108,0.0037922987164527,13.0,3428.0,False,True
35118,0.0039024390243902,12.0,3075.0,False,True
35121,0.0043196544276457,16.0,3704.0,False,True
35126,0.0038560411311053,12.0,3112.0,False,True
35126,0.0006426735218508,2.0,3112.0,False,False
35128,0.003754266211604,11.0,2930.0,False,True
35131,0.0048695652173913,14.0,2875.0,False,True
35131,0.001391304347826,4.0,2875.0,False,False
35160,0.0038655961938745,13.0,3363.0,False,True
35160,0.0005947071067499,2.0,3363.0,False,False
35163,0.0032135553607946,11.0,3423.0,False,True
35163,0.0008764241893076,3.0,3423.0,False,False
35165,0.0037801686536783,13.0,3439.0,False,True
35165,0.0005815644082582,2.0,3439.0,False,False
35168,0.0044829647340107,15.0,3346.0,False,True
35168,0.0008965929468021,3.0,3346.0,False,False
35485,0.0047619047619047,18.0,3780.0,False,True
35485,0.0005291005291005,2.0,3780.0,False,False
35494,0.0045933531477978,17.0,3701.0,False,True
35494,0.0005403944879762,2.0,3701.0,False,False
35497,0.0051419890148416,44.0,8557.0,False,True
37639,0.0087620124364047,31.0,3538.0,False,True
37641,0.0089495996231747,38.0,4246.0,False,True
37641,0.0065944418276024,28.0,4246.0,False,False
37642,0.0072921730675741,15.0,2057.0,False,True
37643,0.0205035971223021,57.0,2780.0,True,True
37645,0.0101256983240223,29.0,2864.0,False,True
37645,0.0013966480446927,4.0,2864.0,False,False
37649,0.0097932535364526,36.0,3676.0,False,True
37649,0.000816104461371,3.0,3676.0,False,False
37654,0.0094986807387862,36.0,3790.0,False,True
37657,0.0082087364409264,28.0,3411.0,False,True
37657,0.000586338317209,2.0,3411.0,False,False
37660,0.0088858509911141,26.0,2926.0,False,True
37661,0.0088967971530249,30.0,3372.0,False,True
37661,0.0391459074733096,132.0,3372.0,True,False
37662,0.0079163132598247,28.0,3537.0,False,True
37662,0.0022618037885213,8.0,3537.0,False,False
37664,0.0089662447257383,34.0,3792.0,False,True
37665,0.0087122243397767,32.0,3673.0,False,True
37665,0.000816771031854,3.0,3673.0,False,False
37666,0.008926080892608,32.0,3585.0,False,True
37668,0.0089950372208436,29.0,3224.0,False,True
37668,0.021091811414392,68.0,3224.0,True,False
37669,0.0087471783295711,31.0,3544.0,False,True
37669,0.0008465011286681,3.0,3544.0,False,False
37671,0.0091770278271166,31.0,3378.0,False,True
37676,0.0094496942745969,34.0,3598.0,False,True
37676,0.0008337965536409,3.0,3598.0,False,False
37861,0.0091811414392059,37.0,4030.0,False,True
37861,0.0007444168734491,3.0,4030.0,False,False
37864,0.0088235294117647,33.0,3740.0,False,True
37867,0.0087503418102269,32.0,3657.0,False,True
37867,0.0008203445447087,3.0,3657.0,False,False
37871,0.0084985835694051,27.0,3177.0,False,True
37871,0.0006295247088448,2.0,3177.0,False,False
37898,0.010359339592101,32.0,3089.0,False,True
37898,0.0012949174490126,4.0,3089.0,False,False
37903,0.0091314935064935,45.0,4928.0,False,True
37904,0.0085271317829457,33.0,3870.0,False,True
37906,0.0086934923000496,35.0,4026.0,False,True
37907,0.010010355540214,29.0,2897.0,False,True
37907,0.0010355540214014,3.0,2897.0,False,False
37937,0.0087793826111583,31.0,3531.0,False,True
37940,0.0107665805340223,50.0,4644.0,False,True
37940,0.0006459948320413,3.0,4644.0,False,False
37944,0.0096631695196024,35.0,3622.0,False,True
37944,0.0013804527885146,5.0,3622.0,False,False
37945,0.0089877010406811,38.0,4228.0,False,True
37976,0.0091157702825888,30.0,3291.0,False,True
37978,0.009327442317133,38.0,4074.0,False,True
37978,0.0007363770250368,3.0,4074.0,False,False
37988,0.008735037204788,27.0,3091.0,False,True
38030,0.0118276541819205,42.0,3551.0,False,True
38031,0.0097031963470319,34.0,3504.0,False,True
38031,0.0017123287671232,6.0,3504.0,False,False
38034,0.011443250817375,49.0,4282.0,False,True
38034,0.0011676786548341,5.0,4282.0,False,False
38037,0.0109396914446002,39.0,3565.0,False,True
38042,0.0097662030186445,33.0,3379.0,False,True
38200,0.0101401729794214,34.0,3353.0,False,True
38203,0.0111269614835948,39.0,3505.0,False,True
38203,0.0008559201141226,3.0,3505.0,False,False
38205,0.0089717046238785,26.0,2898.0,False,True
38205,0.0010351966873706,3.0,2898.0,False,False
38259,0.0111398963730569,43.0,3860.0,False,True
38259,0.0010362694300518,4.0,3860.0,False,False
38261,0.0114037469454249,42.0,3683.0,False,True
38261,0.0008145533532446,3.0,3683.0,False,False
38264,0.0100229095074455,35.0,3492.0,False,True
38266,0.0107169253510716,29.0,2706.0,False,True
38266,0.0014781966001478,4.0,2706.0,False,False
38300,0.010244547257105,31.0,3026.0,False,True
38306,0.0173677069199457,64.0,3685.0,False,True
38306,0.0024423337856173,9.0,3685.0,False,False
38309,0.0104607166703761,47.0,4493.0,False,True
38313,0.0273209188527932,201.0,7357.0,True,True
38337,0.0630985915492957,112.0,1775.0,True,True
38338,0.0569514237855946,102.0,1791.0,True,True
38341,0.0677723763225622,237.0,3497.0,True,True
38344,0.0621452046608903,208.0,3347.0,True,True
38346,0.069938962360122,275.0,3932.0,True,True
38347,0.0678776290630975,213.0,3138.0,True,True
38363,0.0664272890484739,185.0,2785.0,True,True
38365,0.0643439168305703,229.0,3559.0,True,True
38367,0.0695754716981132,236.0,3392.0,True,True
38604,0.0669626341102478,181.0,2703.0,True,True
38608,0.055614406779661,105.0,1888.0,True,True
38692,0.0003672420124862,1.0,2723.0,False,True
38696,0.0052758343846771,46.0,8719.0,True,True
38697,0.0002637478570486,4.0,15166.0,False,True
38698,0.0002916869227029,3.0,10285.0,False,True
38699,0.0003661662394727,1.0,2731.0,False,True
38700,0.0001914608462569,1.0,5223.0,False,True
38702,0.00482303183201,65.0,13477.0,False,True
38706,0.0064717162032598,54.0,8344.0,True,True
38713,0.0025537710686113,45.0,17621.0,True,True
38714,0.0006788866259334,1.0,1473.0,False,True
38717,0.0002150537634408,1.0,4650.0,False,True
38724,0.0083643122676579,45.0,5380.0,False,True
38725,0.0018114214891791,19.0,10489.0,False,True
38727,0.0187086470454026,82.0,4383.0,True,True
38730,0.0056275997063861,23.0,4087.0,False,True
38730,0.0004893564962074,2.0,4087.0,False,False
38731,0.0003208213025344,1.0,3117.0,False,True
38733,0.0006613756613756,2.0,3024.0,False,False
38735,0.0003198976327575,1.0,3126.0,False,True
38774,0.0002001868410516,3.0,14986.0,False,True
38775,0.0004043671653861,3.0,7419.0,False,True
38776,0.0024789291026276,15.0,6051.0,False,True
38778,0.0227627065793576,73.0,3207.0,True,True
38783,0.000679809653297,3.0,4413.0,False,True
38784,0.0052356020942408,80.0,15280.0,True,True
38787,0.0006971070059254,2.0,2869.0,False,True
38791,0.0043725404459991,40.0,9148.0,True,True
38793,0.0002197077886411,2.0,9103.0,False,True
38796,0.0003350644999162,2.0,5969.0,False,True
38798,0.0013037809647979,2.0,1534.0,False,True
38802,0.0115356885364095,48.0,4161.0,False,True
38803,0.0051313009357078,17.0,3313.0,False,True
38804,0.0086117809162934,100.0,11612.0,True,True
38806,0.0003097893432465,1.0,3228.0,False,True
38811,0.0023346303501945,3.0,1285.0,False,True
38814,0.0009213759213759,3.0,3256.0,False,False
38837,0.1000606428138265,165.0,1649.0,True,True
38840,0.0002522704339051,1.0,3964.0,False,True
38841,0.0054508086855508,61.0,11191.0,True,True
38842,0.000432401268377,3.0,6938.0,False,True
38844,0.0003858917959404,5.0,12957.0,False,True
38848,0.0695389266817838,276.0,3969.0,True,True
38854,0.0004260758414997,1.0,2347.0,False,True
38855,0.0472751149047931,72.0,1523.0,True,True
38856,0.0482413457528152,347.0,7193.0,True,True
38859,0.0053231228987672,57.0,10708.0,True,True
38860,0.0001936858415649,1.0,5163.0,False,True
38863,0.0002146844139115,1.0,4658.0,False,True
38869,0.0005652911249293,1.0,1769.0,False,True
38869,0.0022611644997173,4.0,1769.0,False,False
38870,0.0103838065194532,79.0,7608.0,True,True
38896,0.0559571286141575,449.0,8024.0,True,True
38898,0.000743770918557,2.0,2689.0,False,True
38901,0.0002335630036202,2.0,8563.0,False,True
38906,0.0002378121284185,1.0,4205.0,False,True
38913,0.0190045248868778,42.0,2210.0,False,True
38914,0.0057276750846133,22.0,3841.0,False,True
38915,0.0007656967840735,2.0,2612.0,False,True
38918,0.0002912055911473,1.0,3434.0,False,True
38925,0.0093089475413426,85.0,9131.0,True,True
38926,0.0001438228102977,1.0,6953.0,False,True
38927,0.0002294279596206,3.0,13076.0,False,True
38931,0.0003718854592785,3.0,8067.0,False,True
38933,0.0057168647510154,38.0,6647.0,True,True
38934,0.0004258943781942,1.0,2348.0,False,True
38938,0.0002560819462227,3.0,11715.0,False,True
38939,0.0031083481349911,28.0,9008.0,False,True
38949,0.0003935458480913,1.0,2541.0,False,True
38949,0.0027548209366391,7.0,2541.0,False,False
38977,0.0002741228070175,1.0,3648.0,False,True
38978,0.0005353319057815,1.0,1868.0,False,True
38982,0.0025534398482527,35.0,13707.0,True,True
38983,0.0006121824303642,4.0,6534.0,False,True
38984,0.0004948045522018,1.0,2021.0,False,True
38989,0.0006938020351526,3.0,4324.0,False,True
38994,0.0092820398121225,83.0,8942.0,True,True
39003,0.0004238186056367,2.0,4719.0,False,True
39007,0.0003659652333028,2.0,5465.0,False,True
39011,0.0002955956251847,1.0,3383.0,False,True
39013,0.0007754943776657,2.0,2579.0,False,False
39016,0.0003636363636363,1.0,2750.0,False,True
39027,0.0008399832003359,2.0,2381.0,False,True
39062,0.0089437819420783,42.0,4696.0,False,True
39066,0.0070500927643784,38.0,5390.0,True,True
39067,0.0003542330853701,2.0,5646.0,False,True
39068,0.0002015722636565,1.0,4961.0,False,True
39079,0.1985911677052289,2932.0,14764.0,True,True
39080,0.0343698854337152,168.0,4888.0,True,True
39081,0.0003624501631025,1.0,2759.0,False,True
39091,0.0040112314480545,10.0,2493.0,False,True
39092,0.0066747572815533,66.0,9888.0,True,True
39094,0.0004723665564478,1.0,2117.0,False,True
39095,0.0004728691334673,4.0,8459.0,False,True
39099,0.0007246376811594,1.0,1380.0,False,True
39102,0.0007288629737609,1.0,1372.0,False,True
39103,0.0037174721189591,44.0,11836.0,True,True
39108,0.0995386799148332,561.0,5636.0,True,True
39116,0.0003786444528587,1.0,2641.0,False,True
39116,0.0034078000757288,9.0,2641.0,False,False
39176,0.0003422313483915,1.0,2922.0,False,True
39181,0.0068801897983392,58.0,8430.0,True,True
39182,0.0003122268015486,5.0,16014.0,False,True
39190,0.0001813894431344,1.0,5513.0,False,True
39191,0.0002800336040324,2.0,7142.0,False,True
39192,0.0038428448523085,67.0,17435.0,True,True
39198,0.0003886513797123,1.0,2573.0,False,True
39202,0.0064336003884437,53.0,8238.0,True,True
39203,0.000306016280066,5.0,16339.0,False,True
39211,0.0005977286312014,1.0,1673.0,False,True
39212,0.0003321155762205,2.0,6022.0,False,True
39213,0.0106596942880128,106.0,9944.0,True,True
39220,0.0055599682287529,14.0,2518.0,False,False
39222,0.0005005005005005,1.0,1998.0,False,True
39223,0.0079113924050632,15.0,1896.0,False,True
39266,0.0035239902412577,52.0,14756.0,True,True
39267,0.010022271714922,72.0,7184.0,False,True
39272,0.0114912509793679,44.0,3829.0,False,True
39273,0.0020485175202156,19.0,9275.0,False,True
39274,0.0189638318670576,194.0,10230.0,True,True
39277,0.0522036799315361,122.0,2337.0,True,True
39280,0.0003295978905735,4.0,12136.0,False,True
39286,0.0366997417425581,270.0,7357.0,True,True
